Rk,Date,Tm,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,WPA,RE24,aLI,LOB,#,Attendance,GmLen,Temp,WindDir,WindSpd,Prec,Sky
201,8/10/11,SEA,TEX,W 4-3,44,38,4,11,2,0,1,3,6,1,10,0,0,0,1,1,1,0,0.017,-0.922,1.288,13,9,"30,087",189,102,fromrf,4,,sunny
202,8/10/11,TEX,SEA,L 3-4,37,32,3,8,1,0,2,3,4,0,4,0,1,0,0,1,1,0,-0.482,-1.923,1.719,7,10,"30,087",189,102,fromrf,4,,sunny
203,8/9/11,TEX,SEA,W 7-6,39,32,7,9,2,0,2,7,6,1,6,0,1,0,0,0,1,0,0.627,3.638,1.498,8,11,"25,214",192,105,rtol,7,,sunny
204,8/9/11,SEA,TEX,L 6-7,40,35,6,11,3,1,0,5,4,0,9,0,0,1,0,1,1,0,0.129,1.076,1.005,7,9,"25,214",192,105,rtol,7,,sunny
205,8/8/11,TEX,SEA,W 9-2,44,37,9,15,1,0,1,9,7,0,2,0,0,0,1,0,0,0,0.385,4.625,0.634,11,12,"27,771",162,104,rtol,4,,sunny
206,8/8/11,SEA,TEX,L 2-9,32,32,2,6,4,0,0,2,0,0,7,0,0,0,1,2,0,0,-0.115,-2.924,0.625,3,9,"27,771",162,104,rtol,4,,sunny
207,8/7/11,CLE,TEX,L 3-5,34,31,3,5,0,1,1,3,2,0,5,0,0,1,0,0,1,0,-0.146,-1.923,0.773,4,10,"37,431",158,102,fromrf,4,,sunny
208,8/7/11,TEX,CLE,W 5-3,32,28,5,7,0,0,0,5,4,0,5,0,0,0,0,2,0,0,0.356,0.625,1.387,3,12,"37,431",158,102,fromrf,4,,sunny
209,8/6/11,TEX,CLE,L 5-7,40,36,5,8,2,0,0,4,2,0,3,1,0,1,2,0,1,0,0.151,0.078,1.294,8,9,"38,210",213,106,rtol,7,,sunny
210,8/6/11,CLE,TEX,W 7-5,40,36,7,10,4,0,1,5,3,0,10,0,1,0,1,0,0,0,0.651,2.079,1.464,6,10,"38,210",213,106,rtol,7,,sunny
211,8/5/11,TEX,CLE,W 8-7,48,43,8,12,3,0,2,7,4,0,11,0,0,1,0,0,1,0,0.483,2.232,1.291,8,9,"37,842",239,105,rtol,9,,sunny
212,8/5/11,CLE,TEX,L 7-8,46,40,7,11,1,0,2,7,4,0,8,2,0,0,1,2,1,3,-0.016,0.984,0.887,6,10,"37,842",239,105,rtol,9,,sunny
213,8/2/11,BAL,KCR,W 8-2,44,39,8,12,2,0,2,8,5,0,6,0,0,0,0,1,0,0,0.203,3.541,0.894,9,10,"17,116",170,107,ltor,9,,sunny
214,8/2/11,KCR,BAL,L 2-8,34,32,2,6,3,0,0,2,1,0,5,0,0,1,1,1,0,0,-0.297,-2.459,0.968,5,9,"17,116",170,107,ltor,9,,sunny
215,7/29/11,NYM,WSN,W 8-5,39,36,8,12,3,0,0,8,1,0,3,0,0,2,1,0,0,0,0.394,3.882,0.485,4,15,"30,114",175,101,tocf,12,,cloudy
216,7/29/11,WSN,NYM,L 5-8,42,35,5,9,1,0,0,4,4,0,9,2,0,1,0,0,0,0,-0.107,0.884,0.821,10,16,"30,114",175,101,tocf,12,,cloudy
217,7/27/11,TEX,MIN,L 2-7,36,35,2,9,2,0,0,2,1,0,6,0,0,0,0,0,0,1,-0.361,-2.923,0.84,7,9,"35,950",186,101,fromrf,9,,sunny
218,7/27/11,MIN,TEX,W 7-2,44,39,7,12,3,0,2,7,5,2,8,0,0,0,1,0,1,0,0.139,2.078,0.56,10,11,"35,950",186,101,fromrf,9,,sunny
219,7/26/11,MIN,TEX,W 9-8,48,40,9,13,4,0,0,9,7,0,6,0,1,0,1,0,3,0,0.689,4.077,1.771,12,12,"30,581",215,101,fromrf,3,,sunny
220,7/26/11,TEX,MIN,L 8-9,43,39,8,13,3,0,1,8,2,0,6,1,1,0,0,0,2,0,0.191,3.079,1.401,8,10,"30,581",215,101,fromrf,3,,sunny
221,7/25/11,TEX,MIN,W 20-6,57,52,20,27,8,1,2,19,4,1,4,0,0,1,2,0,0,0,0.382,15.623,0.174,13,11,"35,573",205,102,fromrf,9,,sunny
222,7/25/11,MIN,TEX,L 6-20,41,39,6,11,3,0,1,4,2,0,4,0,0,0,3,3,0,0,-0.12,1.076,0.228,8,10,"35,573",205,102,fromrf,9,,sunny
223,7/24/11,TOR,TEX,W 3-0,36,34,3,8,3,0,0,3,2,0,8,0,0,0,0,0,0,0,-0.013,-1.923,0.792,6,9,"43,117",138,105,fromcf,2,,sunny
224,7/24/11,TEX,TOR,L 0-3,33,31,0,4,0,0,0,0,2,0,7,0,0,0,0,0,0,0,-0.515,-4.923,0.923,6,9,"43,117",138,105,fromcf,2,,sunny
225,7/23/11,TEX,TOR,W 5-4,40,35,5,12,2,1,0,5,2,1,4,0,3,0,1,0,2,0,0.516,0.539,1.773,9,11,"38,537",188,100,fromrf,9,,sunny
226,7/23/11,LAA,BAL,L 2-3,33,31,2,8,3,0,1,2,2,0,5,0,0,0,0,2,0,2,-0.485,-2.6,1.329,4,12,"20,311",141,102,fromlf,5,,sunny
227,7/23/11,BAL,LAA,W 3-2,32,31,3,13,1,0,1,3,0,0,2,0,0,1,0,2,0,0,0.013,-1.089,1.232,5,9,"20,311",141,102,fromlf,5,,sunny
228,7/23/11,PHI,SDP,W 8-6,38,33,8,11,4,0,4,8,4,1,9,0,1,0,0,0,2,0,0.7,4.304,0.892,6,18,"45,072",194,100,ltor,11,,cloudy
229,7/23/11,SDP,PHI,L 6-8,41,36,6,11,1,1,2,5,5,0,4,0,0,0,0,2,1,0,0.201,1.843,1.157,8,16,"45,072",194,100,ltor,11,,cloudy
230,7/23/11,TOR,TEX,L 4-5,34,33,4,9,3,1,1,4,1,0,11,0,0,0,1,2,0,2,0.018,-0.924,0.952,3,10,"38,537",188,100,fromrf,9,,sunny
231,7/23/11,KCR,TBR,W 5-4,40,37,5,10,4,0,0,5,1,0,9,1,0,1,1,0,1,0,0.43,1.162,1.842,8,12,"27,643",205,101,rtol,8,,sunny
232,7/23/11,TBR,KCR,L 4-5,45,40,4,11,4,2,0,4,5,1,15,0,0,0,0,1,1,0,-0.071,-0.955,1.419,11,12,"27,643",205,101,rtol,8,,sunny
233,7/22/11,LAA,BAL,W 6-1,41,35,6,9,3,0,1,6,3,1,5,1,2,0,2,0,3,1,0.052,1.399,1.263,8,9,"24,823",169,104,torf,7,,cloudy
234,7/22/11,BAL,LAA,L 1-6,32,31,1,3,1,0,0,1,1,0,3,0,0,0,1,0,0,0,-0.451,-3.601,1.214,4,9,"24,823",169,104,torf,7,,cloudy
235,7/22/11,BOS,SEA,W 7-4,37,33,7,13,1,0,1,6,4,0,3,0,0,0,0,4,1,0,0.113,2.784,0.991,6,10,"38,048",173,100,torf,12,,sunny
236,7/22/11,SEA,BOS,L 4-7,39,38,4,11,3,0,1,4,1,0,6,0,0,0,0,0,3,0,-0.386,-0.743,1.057,8,9,"38,048",173,100,torf,12,,sunny
237,7/22/11,NYY,OAK,W 17-7,49,38,17,17,1,0,2,17,9,0,10,1,0,1,0,1,2,0,0.549,12.751,0.473,8,12,"46,921",221,100,ltor,6,,sunny
238,7/22/11,OAK,NYY,L 7-17,46,40,7,13,4,0,1,7,4,0,6,1,1,0,1,0,0,0,0.05,2.217,0.482,12,10,"46,921",221,100,ltor,6,,sunny
239,7/8/11,TEX,OAK,W 8-5,39,35,8,10,2,0,3,7,4,0,8,0,0,0,2,1,2,0,0.366,3.624,0.412,7,10,"37,858",168,106,fromrf,8,,sunny
240,7/8/11,OAK,TEX,L 5-8,36,30,5,6,1,0,1,3,5,0,11,1,0,0,0,3,2,0,-0.133,0.078,0.597,4,9,"37,858",168,106,fromrf,8,,sunny
241,7/7/11,OAK,TEX,L 0-6,33,31,0,4,0,0,0,0,2,0,7,0,0,0,0,0,0,0,-0.303,-4.923,0.483,6,10,"35,041",151,100,fromrf,8,,sunny
242,7/7/11,TEX,OAK,W 6-0,37,31,6,10,2,0,1,6,3,0,3,0,1,2,0,1,1,0,0.197,1.624,0.51,7,9,"35,041",151,100,fromrf,8,,sunny
243,7/4/11,BAL,TEX,L 4-13,36,32,4,6,0,0,3,4,3,0,5,1,0,0,0,1,0,0,0.005,-0.923,0.434,5,12,"42,885",168,102,rtol,10,,cloudy
244,7/4/11,TEX,BAL,W 13-4,43,40,13,18,7,1,2,13,1,0,4,0,0,2,1,1,1,0,0.503,8.625,0.407,6,12,"42,885",168,102,rtol,10,,cloudy
245,7/2/11,FLA,TEX,W 9-5,43,38,9,13,2,0,3,9,3,0,6,0,0,2,1,1,2,0,0.479,4.077,0.496,7,10,"29,728",201,100,fromlf,10,,sunny
246,7/2/11,TEX,FLA,L 5-9,39,35,5,7,0,1,3,4,4,0,5,0,0,0,1,0,3,0,-0.024,0.076,0.716,7,10,"29,728",201,100,fromlf,10,,sunny
247,6/17/11,ARI,CHW,W 4-1,33,32,4,9,4,0,0,4,1,0,11,0,0,0,0,1,1,0,0.139,0.233,0.598,5,9,"26,053",157,103,fromlf,18,,sunny
248,6/17/11,CHW,ARI,L 1-4,32,30,1,3,0,0,1,1,1,0,5,1,0,0,1,1,0,0,-0.36,-3.24,0.893,4,13,"26,053",157,103,fromlf,18,,sunny
249,6/16/11,ARI,SFG,W 3-2,39,37,3,9,2,0,2,3,2,1,12,0,0,0,0,0,0,0,0.132,-1.462,1.081,8,12,"23,468",189,103,torf,12,,sunny
250,6/16/11,SFG,ARI,L 2-3,38,35,2,6,0,0,0,1,2,0,11,0,0,1,0,0,2,0,-0.368,-2.709,1.949,6,14,"23,468",189,103,torf,12,,sunny
251,6/15/11,ARI,SFG,L 2-5,36,34,2,9,2,0,2,2,2,0,8,0,0,0,0,1,0,1,-0.377,-2.237,1.356,7,14,"24,194",175,106,torf,9,,sunny
252,6/15/11,SFG,ARI,W 5-2,37,34,5,10,2,2,0,4,3,0,4,0,0,0,0,1,0,1,0.124,0.761,1.011,5,14,"24,194",175,106,torf,9,,sunny
253,6/14/11,ARI,SFG,L 5-6,40,33,5,8,4,0,1,5,5,0,5,0,1,1,0,0,1,0,-0.289,0.762,1.762,8,16,"23,746",195,104,torf,6,,sunny
254,6/14/11,SFG,ARI,W 6-5,43,34,6,11,3,0,0,5,6,0,7,0,3,0,0,0,0,1,0.212,1.76,0.985,10,14,"23,746",195,104,torf,6,,sunny
255,9/25/10,ARI,LAD,W 5-2,38,29,5,11,3,1,1,5,7,2,7,0,0,2,0,3,0,1,0.2,0.901,1.075,9,12,"41,477",146,103,rtol,3,,sunny
256,9/25/10,LAD,ARI,L 2-5,32,28,2,3,1,0,0,2,2,0,6,1,1,0,0,1,0,0,-0.299,-2.61,0.688,3,13,"41,477",146,103,rtol,3,,sunny
257,8/23/10,MIN,TEX,L 0-4,32,26,0,1,0,0,0,0,6,0,9,0,0,0,0,2,0,0,-0.439,-4.872,0.914,5,9,"22,757",160,100,fromlf,5,,
258,8/23/10,TEX,MIN,W 4-0,31,30,4,10,0,1,0,4,0,0,5,0,0,1,0,2,0,1,0.059,-0.332,0.549,3,9,"22,757",160,100,fromlf,5,,
259,8/14/10,TEX,BOS,L 1-3,32,32,1,7,0,1,1,1,0,0,6,0,0,0,1,1,1,2,-0.696,-3.874,1.382,4,11,"48,030",176,102,fromrf,8,,sunny
260,8/14/10,BOS,TEX,W 3-1,40,36,3,10,1,0,0,3,3,1,9,0,0,1,1,1,1,0,-0.194,-1.872,1.103,10,9,"48,030",176,102,fromrf,8,,sunny
261,6/4/10,ARI,COL,W 7-6,44,35,7,12,1,1,2,7,4,0,9,3,0,2,0,0,0,0,0.759,3.315,2.205,12,17,"25,290",211,102,rtol,15,,sunny
262,6/4/10,COL,ARI,L 6-7,37,32,6,5,0,0,3,6,3,0,14,2,0,0,1,1,1,0,0.257,1.391,1.011,4,17,"25,290",211,102,rtol,15,,sunny
263,9/25/09,ARI,SDP,L 0-4,32,31,0,6,0,0,0,0,1,0,7,0,0,0,0,1,0,0,-0.415,-4.701,0.825,5,14,"29,719",144,101,tolf,10,,sunny
264,9/25/09,SDP,ARI,W 4-0,37,33,4,9,1,0,0,4,4,0,9,0,0,0,0,2,3,1,0.085,-0.701,0.69,6,9,"29,719",144,101,tolf,10,,sunny
265,9/22/09,ARI,SFG,W 10-8,41,37,10,16,4,1,1,9,3,0,10,0,0,1,0,0,0,1,0.655,5.822,0.614,7,10,"25,591",193,100,fromcf,11,,sunny
266,9/22/09,SFG,ARI,L 8-10,42,37,8,13,1,3,0,7,4,0,3,0,0,1,0,1,0,0,0.154,3.296,0.672,7,21,"25,591",193,100,fromcf,11,,sunny
267,9/21/09,ARI,SFG,L 4-5,39,35,4,9,1,0,1,4,4,0,7,0,0,0,0,1,0,0,-0.308,-0.702,1.736,8,19,"25,485",212,105,ltor,13,,sunny
268,9/21/09,SFG,ARI,W 5-4,43,34,5,8,1,0,0,4,6,1,4,1,1,1,2,0,1,0,0.19,0.299,1.436,11,19,"25,485",212,105,ltor,13,,sunny
269,7/4/09,TBR,TEX,L 4-12,35,33,4,8,4,1,2,4,2,0,6,0,0,0,0,2,0,0,-0.039,-1.083,0.505,4,11,"43,809",170,100,fromrf,9,,sunny
270,7/4/09,TEX,TBR,W 12-4,44,37,12,14,4,1,2,12,5,0,5,1,0,1,0,0,1,0,0.461,7.48,0.352,8,11,"43,809",170,100,fromrf,9,,sunny
271,7/3/09,TBR,TEX,L 1-3,35,30,1,3,0,0,0,1,5,0,8,0,0,0,1,0,1,0,-0.501,-4.084,1.159,7,9,"39,123",177,100,fromcf,15,,sunny
272,7/3/09,TEX,TBR,W 3-1,33,30,3,5,2,0,1,3,3,1,10,0,0,0,1,0,1,0,-0.002,-1.519,0.832,6,10,"39,123",177,100,fromcf,15,,sunny
273,6/27/09,SDP,TEX,W 7-3,43,42,7,16,5,0,0,7,1,0,9,0,0,0,0,1,1,0,0.274,1.917,0.591,9,9,"25,410",149,100,fromlf,5,,cloudy
274,6/27/09,TEX,SDP,L 3-7,33,32,3,6,2,0,1,3,1,0,11,0,0,0,0,1,0,0,-0.225,-2.084,0.633,3,9,"25,410",149,100,fromlf,5,,cloudy
275,6/26/09,SDP,TEX,L 2-12,37,32,2,4,0,0,1,2,3,0,5,2,0,0,1,0,0,0,-0.06,-3.084,0.381,8,11,"33,340",166,100,fromcf,10,,sunny
276,6/26/09,TEX,SDP,W 12-2,42,34,12,13,2,1,2,10,6,0,5,0,0,2,1,1,0,0,0.439,7.482,0.403,6,9,"33,340",166,100,fromcf,10,,sunny
277,6/24/09,ARI,TEX,L 1-2,35,32,1,7,2,1,0,1,2,0,5,0,1,0,1,2,0,0,-0.727,-3.702,1.796,7,13,"20,031",160,101,tolf,12,,sunny
278,6/24/09,TEX,ARI,W 2-1,34,30,2,4,1,0,0,2,2,0,9,1,1,0,1,1,1,0,-0.223,-2.703,0.957,5,12,"20,031",160,101,tolf,12,,sunny
279,8/4/08,TEX,NYY,W 9-5,41,35,9,10,1,1,3,9,6,0,10,0,0,0,0,0,0,1,0.477,4.261,1.556,6,11,"33,813",208,101,fromlf,10,,cloudy
280,8/4/08,NYY,TEX,L 5-9,38,37,5,10,1,0,3,4,1,0,8,0,0,0,0,0,0,0,-0.022,0.147,1.324,6,11,"33,813",208,101,fromlf,10,,cloudy
281,8/3/08,TEX,TOR,W 8-4,37,29,8,7,2,0,3,8,5,1,7,2,0,1,0,1,0,0,0.338,3.687,0.821,5,10,"17,488",171,103,fromlf,7,,sunny
282,8/3/08,TOR,TEX,L 4-8,35,33,4,7,2,0,0,4,1,0,4,0,0,1,0,0,1,0,-0.163,-0.853,0.859,4,10,"17,488",171,103,fromlf,7,,sunny
283,8/2/08,TEX,TOR,L 4-6,36,33,4,7,3,0,0,3,2,0,6,1,0,0,1,0,0,0,-0.154,-0.852,1.508,5,10,"32,641",181,102,fromlf,8,,cloudy
284,8/2/08,TOR,TEX,W 6-4,37,32,6,8,2,0,0,6,4,1,7,1,0,0,0,1,2,1,0.345,1.147,1.093,4,10,"32,641",181,102,fromlf,8,,cloudy
285,8/1/08,TEX,TOR,W 9-8,42,36,9,12,4,0,1,9,5,2,4,1,0,0,1,0,0,1,0.908,5.099,1.684,8,12,"23,973",186,100,fromlf,7,,cloudy
286,8/1/08,TOR,TEX,L 8-9,43,38,8,13,2,1,2,8,2,0,5,0,1,0,1,1,0,0,0.408,3.147,1.067,8,12,"23,973",186,100,fromlf,7,,cloudy
287,7/28/08,TEX,SEA,L 5-7,43,35,5,11,2,0,0,5,6,0,9,0,2,0,0,1,0,0,-0.095,0.148,1.871,11,10,"21,742",175,101,fromlf,10,,sunny
288,7/28/08,SEA,TEX,W 7-5,38,34,7,11,1,1,4,7,2,0,7,0,1,1,0,2,1,0,0.405,2.147,0.997,4,12,"21,742",175,101,fromlf,10,,sunny
289,7/12/08,CHW,TEX,W 9-7,50,39,9,16,2,1,2,9,6,0,7,2,1,2,0,0,2,0,0.33,4.147,1.013,14,11,"39,209",209,100,rtol,16,,cloudy
290,7/12/08,TEX,CHW,L 7-9,39,38,7,11,5,1,1,7,1,0,9,0,0,0,0,0,1,0,-0.171,2.148,0.859,5,10,"39,209",209,100,rtol,16,,cloudy
291,6/13/08,ARI,KCR,W 1-0,41,32,1,5,0,0,1,1,8,1,7,0,1,0,0,0,0,0,-0.364,-4.168,1.456,12,13,"33,323",173,101,fromlf,12,,sunny
292,6/13/08,KCR,ARI,L 0-1,39,34,0,7,1,0,0,0,4,0,10,0,1,0,0,2,1,0,-0.863,-5.458,1.514,9,14,"33,323",173,101,fromlf,12,,sunny
293,9/3/07,LAA,OAK,W 9-5,38,34,9,12,3,0,3,8,3,1,5,0,0,1,0,1,0,0,0.203,4.552,0.406,5,11,"39,164",173,106,torf,5,,cloudy
294,9/3/07,OAK,LAA,L 5-9,41,33,5,8,0,0,2,5,7,0,9,0,0,1,1,1,0,0,-0.296,-0.004,0.708,9,13,"39,164",173,106,torf,5,,cloudy
295,9/1/07,LAA,TEX,L 6-7,42,36,6,10,3,0,1,6,4,0,7,1,0,1,0,0,0,0,-0.167,0.996,0.975,9,9,"38,342",208,101,tocf,5,,sunny
296,9/1/07,TEX,LAA,W 7-6,42,35,7,10,4,1,1,7,6,0,14,1,0,0,0,0,0,1,0.333,1.996,0.664,8,9,"38,342",208,101,tocf,5,,sunny
297,8/12/07,KCR,TOR,L 1-4,31,28,1,4,0,0,1,1,3,0,6,0,0,0,0,2,1,0,-0.415,-3.954,0.792,3,11,"18,381",173,100,rtol,3,,sunny
298,8/12/07,TOR,KCR,W 4-1,44,36,4,12,5,1,0,4,5,1,2,0,1,2,0,0,0,0,0.083,-0.954,0.735,13,10,"18,381",173,100,rtol,3,,sunny
299,8/10/07,ARI,WSN,W 11-4,44,33,11,9,1,0,2,11,10,1,7,0,1,0,1,0,2,0,0.496,6.499,0.891,9,13,"31,110",177,100,ltor,6,,sunny
300,8/10/07,WSN,ARI,L 4-11,35,32,4,8,1,0,3,4,2,0,1,0,1,0,0,2,0,0,-0.002,-1.065,0.796,4,15,"31,110",177,100,ltor,6,,sunny