tract,name,tract_percent
06037265700,Westwood,0.9956251369550305
06037267100,Century City,0.33338010446761185
06037267100,Westwood,0.0002414114928912817
06037267100,West Los Angeles,0.6658547164409662
06037267200,Westwood,0.0010472359389744799
06037267200,Sawtelle,0.1899362265325601
06037267200,West Los Angeles,0.809193693864438
06037267300,Sawtelle,0.9999999999741215
06037267402,Sawtelle,0.9997378195074201
06037267403,Sawtelle,0.9999938498777061
06037267404,Sawtelle,1.0
06037267501,Sawtelle,1.0
06037267502,Sawtelle,0.9999713201542488
06037267600,Sawtelle,0.998033285765217
06037267700,Sawtelle,1.0
06037267800,Cheviot Hills,0.007574634718559789
06037267800,West Los Angeles,0.48060999604273635
06037267800,Rancho Park,0.37854793396818937
06037267800,Sawtelle,0.13272729683980786
06037267901,Westwood,5.394502989003393e-05
06037267901,Century City,0.9999994846374755
06037267902,Century City,0.4006063311441028
06037267902,West Los Angeles,0.5993936688559247
06037269000,Beverlywood,0.05750237741353053
06037269000,Palms,0.008030391803293764
06037269000,Pico-Robertson,0.13150840221235854
06037269000,Cheviot Hills,0.8010915809995588
06037269000,Century City,0.0015742792530522018
06037269100,Pico-Robertson,0.6022078143251839
06037269100,Beverlywood,0.3977921856746101
06037269300,Century City,0.002111380462497391
06037269300,Rancho Park,0.04757844592210947
06037269300,West Los Angeles,0.0016825616290230474
06037269300,Cheviot Hills,0.9423848342505743
06037269300,Palms,0.006883859611033636
06037269500,Mid-City,0.0006575765399157419
06037269500,Palms,0.02285199880907761
06037269500,Beverlywood,0.955853645433882
06037269500,Cheviot Hills,0.01957549718052096
06037269601,Mid-City,0.993665388332281
06037269601,Pico-Robertson,0.0063346116678562325
06037269602,Pico-Robertson,0.014872553514985874
06037269602,Beverlywood,0.0026265562341527935
06037269602,Mid-City,0.9849718410638802
06037269700,Palms,0.17501132222133708
06037269700,Beverlywood,0.1768094454249968
06037269700,Mid-City,0.6486417757659464
06037269800,Mid-City,0.0001146091505063175
06037269800,Beverlywood,0.006632960620763493
06037269800,Cheviot Hills,0.06986523069335766
06037269800,Palms,0.9223945934905522
06037269903,Palms,0.9993772466528617
06037269904,Palms,1.0
06037269905,Palms,0.9994835426125808
06037269906,Palms,1.0
06037269907,Palms,1.0
06037270100,Palms,0.9988398517173299
06037270100,Mid-City,0.00018417531109132622
06037270200,Palms,0.0004633644431254445
06037270200,Mid-City,0.9985989915281769
06037270300,Mid-City,0.9999979286111215
06037270300,Pico-Robertson,2.071388754777705e-06
06037271100,Cheviot Hills,0.00022469888589141836
06037271100,Rancho Park,0.8508773935988372
06037271100,Sawtelle,0.14223073226843694
06037271100,Palms,0.006667175246708512
06037271200,Sawtelle,0.998763406620045
06037271300,Rancho Park,0.002080977280641369
06037271300,Palms,0.0002388742452251693
06037271300,Sawtelle,0.9924174646041962
06037271300,Mar Vista,0.00388108384048929
06037271400,Mar Vista,0.9953419778314194
06037271500,Sawtelle,0.0022448218581592834
06037271500,Mar Vista,0.9980226559008338
06037271600,Palms,0.03767826045983689
06037271600,Mar Vista,0.9623981707125809
06037271600,Sawtelle,0.00020232553660316883
06037271701,Rancho Park,0.1390198607750211
06037271701,Palms,0.8609801392246919
06037271702,Palms,0.687041441645262
06037271702,Sawtelle,0.05064744964815133
06037271702,Rancho Park,0.26231110870717844
06037271801,Palms,0.9999981883337294
06037271802,Palms,1.0
06037271901,Mar Vista,0.9612353913757691
06037271901,Palms,0.03866571681019006
06037271902,Mar Vista,1.0
06037272100,Mar Vista,1.0
06037272201,Mar Vista,0.9998979454598658
06037272202,Del Rey,0.0062728945793231565
06037272202,Mar Vista,0.9909813444444296
06037272301,Mar Vista,0.9999222825373477
06037272302,Mar Vista,0.9996964182265544
06037273100,Mar Vista,0.0009025063874404256
06037273100,Venice,0.9989722425606518
06037273200,Venice,1.0
06037273300,Venice,1.0
06037273402,Venice,0.7493181215410541
06037273502,Venice,0.8421004796574666
06037273600,Venice,1.0
06037273700,Venice,0.9986607035092738
06037273700,Mar Vista,0.0013392964904308847
06037273800,Mar Vista,0.18999531356583008
06037273800,Venice,0.810003016185945
06037273902,Venice,0.7976245895105265
06037274100,Venice,0.9313193746807068
06037274100,Del Rey,0.068625091987645
06037274202,Playa del Rey,0.001103466267352432
06037274202,Venice,0.4475726463095623
06037275101,Del Rey,0.9341631636223997
06037275102,Del Rey,0.9908967099829948
06037275200,Del Rey,0.9995512592265271
06037275302,Venice,0.0007793676448441401
06037275302,Playa Vista,0.00047044665902079444
06037275302,Del Rey,0.9982214741207044
06037275311,Del Rey,0.9813855205880677
06037275311,Playa Vista,0.018441480510835294
06037275400,Del Rey,0.9999998071308749
06037275500,Del Rey,0.9999983324913526
06037275602,Playa Vista,0.9957557082937646
06037275602,Playa del Rey,0.0010903687063149002
06037275602,Westchester,0.0005531021608944417
06037275602,Del Rey,0.0026005535338485225
06037275603,Playa Vista,0.7142426830028442
06037275603,Del Rey,0.2826015356215751
06037276000,Westchester,0.9934302968730667
06037276100,Westchester,0.9997472616517122
06037276400,Playa Vista,0.0018672384280711502
06037276400,Westchester,0.9981327615658068
06037276500,Playa Vista,0.02221885359420563
06037276500,Westchester,0.9777681081142277
06037276500,Playa del Rey,1.303825890581986e-05
06037276601,Westchester,0.2563912398583709
06037276601,Del Rey,1.8489386533915043e-06
06037276601,Playa Vista,0.0018877313523500599
06037276601,Playa del Rey,0.7406339796633188
06037276603,Westchester,0.0026795103091761014
06037276603,Playa del Rey,0.9973204896905961
06037276604,Westchester,0.9665288762265184
06037276604,Playa del Rey,0.03347112376516317
06037277000,Playa Vista,0.0003272022289386455
06037277000,Westchester,0.9996727977573282
06037277100,Westchester,0.9999272904284421
06037277200,Westchester,0.9974136889054483
06037277400,Westchester,0.9993001185850682
06037278001,Westchester,1.0
06037278102,Playa del Rey,0.5313503111809382
06037278102,Venice,2.5684302815670342e-05
06037291110,Broadway-Manchester,7.795683357343768e-05
06037291110,Vermont Vista,0.02143119909417485
06037291110,Harbor Gateway,0.9846378513214913
06037291120,Harbor Gateway,1.0
06037291130,Harbor Gateway,1.0
06037291210,Harbor Gateway,0.9983202837231822
06037291220,Harbor Gateway,0.9959987867729143
06037291300,Harbor Gateway,0.9974744162876824
06037292000,Harbor Gateway,0.9999432105392345
06037293201,Harbor Gateway,0.9988020936415363
06037293202,Harbor City,0.0015390929515938228
06037293202,Harbor Gateway,0.9892119895479453
06037293301,Harbor City,0.9783766197704817
06037293301,Harbor Gateway,0.009326538056756581
06037293302,Harbor City,0.9999999906040613
06037293304,Harbor City,1.0
06037293306,Wilmington,0.0002774855682681686
06037293306,Harbor City,0.9356507244519489
06037293306,San Pedro,0.0639773674918917
06037293307,Harbor City,0.9998901589860807
06037294110,Wilmington,0.9926024408589295
06037294120,Wilmington,0.9998269276159907
06037294200,Wilmington,0.9985169133238362
06037294301,Wilmington,0.9987274410855667
06037294302,Harbor City,0.08497806665989796
06037294302,Wilmington,0.9150219333399561
06037294410,Harbor City,0.9737996943559616
06037294410,Wilmington,0.02449264799974796
06037294421,Wilmington,5.3020695669172446e-05
06037294421,San Pedro,2.7771077952964087e-06
06037294421,Harbor City,0.9999438043537248
06037294510,Wilmington,1.0
06037294520,Wilmington,1.0
06037294610,Wilmington,1.0
06037294620,Wilmington,1.0
06037294701,Wilmington,1.0
06037294810,Wilmington,1.0
06037294820,Wilmington,1.0
06037294830,Wilmington,1.0
06037294900,Wilmington,0.9984918749485405
06037294900,Harbor City,0.0015081250515707613
06037295103,Wilmington,0.3886792378693115
06037295103,San Pedro,0.6111477624091504
06037296210,San Pedro,1.0
06037296220,San Pedro,1.0
06037296300,San Pedro,0.9874890833658074
06037296300,Wilmington,0.0018591534544455553
06037296401,San Pedro,0.9964602429797045
06037296402,San Pedro,0.9993504460213692
06037296500,San Pedro,1.0
06037296600,San Pedro,1.0
06037296901,San Pedro,1.0
06037296902,San Pedro,1.0
06037297000,San Pedro,0.9999999880023993
06037297110,San Pedro,1.0
06037297120,San Pedro,1.0
06037297201,San Pedro,1.0
06037297202,San Pedro,1.0
06037297300,San Pedro,0.5042193526849725
06037297400,San Pedro,0.6809433467600047
06037297500,San Pedro,0.4729308957473639
06037297601,San Pedro,0.2912069063389031
06037297602,San Pedro,1.0
06037300301,Tujunga,0.00021218554343862872
06037300400,Tujunga,3.1728574328657154e-06
06037300701,Shadow Hills,3.946248957526415e-05
06037300701,Tujunga,2.2079510583996e-10
06037300902,Eagle Rock,8.174136908649394e-12
06037301000,Eagle Rock,0.0004198567207021764
06037301601,Griffith Park,0.0008723596724555513
06037301601,Atwater Village,0.0009857896001490415
06037301602,Griffith Park,0.011389508419641082
06037302102,Glassell Park,6.220109500170672e-06
06037302102,Eagle Rock,2.8992790718624667e-06
06037302104,Eagle Rock,0.0033183871462375424
06037302301,Atwater Village,4.3690885032968213e-07
06037302302,Atwater Village,3.6483983017622715e-05
06037302401,Atwater Village,0.000523859549220359
06037302505,Glassell Park,0.00037646480154360836
06037302505,Atwater Village,0.00028533223805522274
06037302506,Glassell Park,0.0016863890033075365
06037310100,Sun Valley,1.0723924488765336e-09
06037310100,Shadow Hills,0.00013266266838595961
06037310400,Sun Valley,0.0007806033034342237
06037311100,North Hollywood,0.00030337488266020136
06037311200,North Hollywood,6.0519185626563086e-05
06037311400,North Hollywood,0.0004687795172090178
06037311400,Toluca Lake,1.0240114679459405e-05
06037311600,Toluca Lake,5.106817771763553e-06
06037311600,Hollywood Hills,0.00011838181965085719
06037311600,Griffith Park,0.0005530951714905461
06037311700,Griffith Park,0.00646052415074938
06037311801,Griffith Park,1.5681636167493896e-06
06037320000,Studio City,0.00015376207295315791
06037320000,Hollywood Hills,0.001543623667926431
06037320000,Toluca Lake,0.00011658153418816579
06037320100,Pacoima,2.7893800353431814e-06
06037320100,Sylmar,1.0289505906850469e-05
06037320201,Sylmar,2.0561039219080414e-10
06037320202,Pacoima,3.3958802713192663e-06
06037320202,Sylmar,2.48365751885775e-05
06037320300,Mission Hills,5.547470553412161e-08
06037320300,Sylmar,0.0003238227894853221
06037320300,Pacoima,1.847408178495301e-05
06037460800,Eagle Rock,0.00025063389409146243
06037463800,Highland Park,0.0039308003795271666
06037463800,Eagle Rock,0.0019391087212632296
06037463900,Highland Park,0.0003551290062134877
06037480600,Highland Park,0.00014219781056098952
06037480600,Montecito Heights,7.285947274340076e-05
06037480702,Highland Park,8.240933078333768e-05
06037480702,Montecito Heights,0.0007943836551809968
06037480702,El Sereno,0.0036083190552958244
06037480703,El Sereno,0.002135544768849033
06037480704,El Sereno,7.381087356551781e-05
06037480803,El Sereno,0.0005450818811312524
06037480804,El Sereno,0.003419455907902132
06037481901,El Sereno,0.01947084973694623
06037482001,El Sereno,0.00012824899400990745
06037530700,El Sereno,0.0017057888312054133
06037530901,Boyle Heights,0.0009240862294975403
06037531101,Boyle Heights,0.0009917078873144377
06037531201,Boyle Heights,1.1111987368199777e-07
06037531202,Boyle Heights,1.5347536905900345e-06
06037531302,Boyle Heights,4.7378746015427304e-08
06037532302,Boyle Heights,0.00022102804245999183
06037532400,Boyle Heights,0.0012468971732278915
06037532400,Central-Alameda,0.0001292585016406993
06037532400,Downtown,2.2235054257966058e-06
06037532700,Central-Alameda,0.002882443435286036
06037532800,Florence,0.00046205772226491426
06037532800,Central-Alameda,0.0035811175316411807
06037532900,Florence,0.00013701808985139673
06037535101,Green Meadows,4.1330393333685833e-08
06037535102,Green Meadows,1.9147948479415794e-05
06037535200,Watts,0.0009063812147130673
06037535200,Green Meadows,2.718603029389547e-05
06037535400,Watts,0.000894943986840345
06037540300,Watts,0.00013227244194316453
06037540400,Watts,0.9535694277390707
06037540501,Watts,0.00014574864109671853
06037540600,Watts,0.0005408949869299566
06037540700,Watts,2.6679964603514395e-06
06037540700,Green Meadows,2.284785556137552e-07
06037540800,Green Meadows,4.30985644660213e-12
06037540901,Broadway-Manchester,0.001706267410057799
06037540901,Green Meadows,9.908509898041154e-05
06037540901,Harbor Gateway,0.0015393679975341692
06037540902,Harbor Gateway,0.0022160578533236444
06037541001,Harbor Gateway,0.0001652125785029864
06037541002,Harbor Gateway,1.7995559234925454e-08
06037543400,Harbor Gateway,0.00012612642487892442
06037543501,Harbor Gateway,4.629755236969006e-06
06037543502,Harbor Gateway,7.289142827257713e-05
06037543503,Harbor Gateway,0.00010506020438551112
06037543602,Harbor Gateway,0.0010061463804749216
06037543602,Harbor City,5.407204336199516e-06
06037543603,Harbor City,0.0007520439745372861
06037543604,Wilmington,0.0004764835774171217
06037543604,Harbor City,6.687093915880727e-05
06037543703,Wilmington,0.0009012993144281607
06037543905,Wilmington,0.00023446621700935785
06037544002,Wilmington,7.460649749755327e-05
06037572301,Wilmington,1.4828174901266161e-06
06037572600,Wilmington,6.974772431542552e-06
06037572800,Wilmington,0.006939643219320264
06037575500,Wilmington,1.0630639726329205e-13
06037600100,Gramercy Park,0.003222664095031697
06037600100,Vermont Knolls,0.004908230155185822
06037600201,Gramercy Park,0.00014735999039901989
06037600202,Gramercy Park,6.656371628324822e-07
06037600304,Vermont Vista,0.0010892272830777554
06037600400,Gramercy Park,7.583685062834725e-10
06037600702,Gramercy Park,0.0002527753945705353
06037600704,Manchester Square,5.42267038921404e-07
06037600704,Gramercy Park,0.0006823378684278844
06037600801,Hyde Park,8.033636504756314e-08
06037600802,Hyde Park,4.0196829148720597e-08
06037600912,Hyde Park,4.13419293535611e-12
06037601301,Westchester,6.028242026688862e-08
06037601302,Westchester,0.0007834812974213087
06037601401,Westchester,0.0015874225581526315
06037601402,Westchester,8.895328066672733e-05
06037601600,Westchester,0.00014818354880305335
06037602200,Westchester,0.0028698475066059425
06037602801,Vermont Vista,0.002116157027657156
06037602802,Vermont Vista,5.240231726465444e-05
06037602802,Harbor Gateway,0.0025490953195129364
06037602900,Harbor Gateway,0.0015177592007926224
06037603001,Harbor Gateway,0.003582761721759058
06037603004,Harbor Gateway,0.0006041151353501779
06037603200,Harbor Gateway,0.005309146939134993
06037609900,San Pedro,1.0
06037620001,Westchester,0.001186115105114708
06037620101,Westchester,9.12947928156848e-06
06037620101,Playa del Rey,0.00013236179242175807
06037650101,Harbor Gateway,0.00016851266535576932
06037650200,Harbor Gateway,1.912498248791334e-06
06037650901,Harbor Gateway,0.0018568681230853403
06037651001,Harbor City,3.410060971077147e-05
06037670001,Harbor City,5.909372283885045e-05
06037670002,Harbor City,7.5725090479267e-05
06037670100,Harbor City,4.189148639415819e-09
06037670602,San Pedro,1.0532454914323698e-05
06037670701,Harbor City,3.6613812711114976e-16
06037670701,San Pedro,0.0025816635795092233
06037670702,San Pedro,1.0867784796534777e-05
06037700101,Hollywood,0.00016600506139205785
06037700102,Hollywood,0.00026589199693067536
06037700102,Fairfax,3.640494291382969e-11
06037700200,Hollywood Hills West,3.144734649522327e-05
06037700200,Beverly Grove,1.668395632761779e-10
06037700200,Hollywood,0.0014499960261836803
06037700300,Beverly Grove,0.0005224790905665873
06037700300,Hollywood Hills West,0.0001137024686629612
06037700400,Beverly Grove,0.0031202729377884084
06037700501,Hollywood Hills West,0.0002991493741723751
06037700502,Hollywood Hills West,9.093181481487155e-08
06037700600,Hollywood Hills West,0.0032834799312494497
06037700600,Beverly Crest,0.002020593847925979
06037700700,Beverly Crest,0.001536649686602966
06037700700,Westwood,3.958790869525777e-09
06037700801,Beverly Grove,8.619304415359263e-11
06037700802,Beverly Grove,0.0005723598823361826
06037700901,Pico-Robertson,0.0003864429361780116
06037700901,Carthay,9.078803873568333e-05
06037700901,Beverly Grove,2.444271602538348e-17
06037700902,Pico-Robertson,0.0006442320847561984
06037701000,Pico-Robertson,0.00012540351431839615
06037701000,Century City,0.00112484305989081
06037701100,Brentwood,0.06664545547278612
06037701100,Westwood,3.1860732113611844e-05
06037701100,Sawtelle,4.696237676031553e-06
06037701201,Brentwood,7.498861566040426e-06
06037701201,Pacific Palisades,0.0006935785728086121
06037701304,Pacific Palisades,0.005628992322987256
06037701601,Brentwood,6.422367681398609e-08
06037701602,Sawtelle,4.461977313658827e-10
06037701801,Sawtelle,9.958494738128329e-09
06037702102,Venice,0.0005581659181505035
06037702202,Venice,0.00399934940845327
06037702300,Venice,1.3554918400194449e-05
06037702300,Sawtelle,0.001902271054900989
06037702300,Mar Vista,0.00033445843436418854
06037702400,West Adams,0.0002947230580471948
06037702400,Palms,0.0010241719515099324
06037702400,Baldwin Hills/Crenshaw,0.0045905457560385604
06037702400,Mid-City,7.879036857908403e-08
06037702501,Palms,5.8731858096854936e-08
06037702502,Baldwin Hills/Crenshaw,0.018611094342081122
06037702600,Del Rey,0.002404608195683227
06037702600,Playa Vista,0.00018164247545006447
06037702700,Del Rey,3.011327172422908e-05
06037702801,Palms,2.530293805125272e-07
06037702802,Palms,8.93204132047176e-08
06037702802,Mar Vista,3.843137809120261e-05
06037702803,Del Rey,0.00150903876150299
06037702803,Mar Vista,7.867097197288512e-07
06037702803,Venice,2.464312085722067e-07
06037702901,Del Rey,0.0002660388944410171
06037702901,Playa del Rey,2.4602565499035203e-11
06037702901,Venice,4.732380699609861e-05
06037703001,Playa Vista,4.4354757771933264e-07
06037703001,Westchester,0.00035228599789882486
06037703002,Westchester,8.749300337442422e-05
06037703100,Westchester,2.6858804725951748e-05
06037703100,Baldwin Hills/Crenshaw,0.0006547624451590683
06037703100,Hyde Park,3.659175403231739e-05
06037703200,Leimert Park,5.695062764467321e-05
06037703200,Hyde Park,4.267169180124329e-05
06037703200,Baldwin Hills/Crenshaw,0.0005731941723938188
06037800101,Woodland Hills,0.0012726630068362152
06037800102,Woodland Hills,2.7304446190376073e-06
06037800102,Pacific Palisades,3.889226827310206e-06
06037800203,Woodland Hills,0.001229436236166452
06037800204,Woodland Hills,7.213534126800121e-07
06037800506,Pacific Palisades,2.526997405034362e-07
06037920303,Porter Ranch,2.7370655426760794e-06
06037920303,Granada Hills,1.2423991691506529e-06
06037920303,Chatsworth,4.550876905553431e-10
06037920312,Sylmar,3.404723856274162e-07
06037930101,Tujunga,3.0173260594995407e-06
06037930101,Sunland,1.696006270951918e-18
06037930200,Sylmar,7.738811439353422e-05
06037930200,Sunland,2.7404011876966797e-06
06037930200,Lake View Terrace,1.914039481996923e-05
06037980001,Sun Valley,0.0016886114766428138
06037980001,North Hollywood,3.1200771811923764e-12
06037980002,Wilmington,0.004798822203624767
06037980005,Harbor Gateway,0.005342947155442205
06037980008,North Hills,0.01653609931852798
06037980008,Lake Balboa,0.013958295099724355
06037980008,Northridge,0.0027976145917941015
06037980008,Van Nuys,0.9665327839385317
06037980009,Los Feliz,0.0006251501603485454
06037980009,Atwater Village,0.00572340206812565
06037980009,Hollywood Hills,0.28673533769476717
06037980009,Griffith Park,0.7060094690560542
06037980010,Lincoln Heights,0.0031304519056274214
06037980010,Echo Park,0.056773677135148075
06037980010,Elysian Valley,0.012498053603524243
06037980010,Chinatown,2.1559589282924426e-05
06037980010,Elysian Park,0.9271898028448724
06037980013,Westchester,0.0005291781711156764
06037980014,Wilmington,0.8846480485367485
06037980015,Harbor City,0.30613002387147825
06037980015,San Pedro,0.3397506276515809
06037980015,Wilmington,0.33615102884361625
06037980019,Pacific Palisades,0.9136258159546478
06037980019,Brentwood,0.0816624597462295
06037980019,Tarzana,0.004711683959923237
06037980020,Shadow Hills,0.9787237048249388
06037980020,Tujunga,0.02138063597167413
06037980021,Pacoima,0.020377404079536705
06037980021,Shadow Hills,0.19697141065985546
06037980021,Lake View Terrace,0.060873694072445375
06037980021,Hansen Dam,0.7223377797890637
06037980022,Sylmar,0.036542921030448164
06037980022,Mission Hills,0.008614631885126818
06037980022,Granada Hills,0.955668093985749
06037980023,Chatsworth,0.04723786222150238
06037980023,West Hills,0.08954560879149474
06037980023,Chatsworth Reservoir,0.8631354571621266
06037980024,Sherman Oaks,0.005206394730656712
06037980024,Sepulveda Basin,0.9557114014679112
06037980024,Encino,0.021922753437782622
06037980024,Lake Balboa,0.007089143669052897
06037980024,Van Nuys,0.009643971110506114
06037980024,Reseda,1.5730667047071974e-05
06037980026,Lake View Terrace,0.11565512695316264
06037980026,Sunland,0.1687739763770987
06037980026,Tujunga,0.7155364451434735
06037980028,Playa del Rey,0.16466887961921348
06037980028,Westchester,0.7123887254600992
06037980030,Playa del Rey,5.613080013561815e-05
06037980031,Wilmington,0.10571027363435247
06037980031,San Pedro,0.40373572181764483
06037980033,San Pedro,6.329849498685626e-08
06037980033,Wilmington,5.52187479784489e-13
